Names	total	elements
		CHEMBL4226151
		CHEMBL3981432
		CHEMBL360028
		CHEMBL5077866
		CHEMBL3956995
		CHEMBL5181684
		CHEMBL5180965
		CHEMBL3919609
		CHEMBL4129607
		CHEMBL1910276
		CHEMBL3902678
		CHEMBL3344209
		CHEMBL328879
		CHEMBL3347487
		CHEMBL3985116
		CHEMBL4531250
		CHEMBL1765740
		CHEMBL3925159
		CHEMBL3676363
		CHEMBL340862
		CHEMBL4288482
		CHEMBL2385981
		CHEMBL1928955
		CHEMBL3746473
		CHEMBL3676382
		CHEMBL125550
		CHEMBL3971050
		CHEMBL4584516
		CHEMBL4439837
		CHEMBL3416441
		CHEMBL5288888
		CHEMBL4592472
		CHEMBL4102214
		CHEMBL205148
		CHEMBL3959160
		CHEMBL4569885
		CHEMBL80302
		CHEMBL3676392
		CHEMBL4289577
		CHEMBL597752
		CHEMBL3436355
		CHEMBL4065503
		CHEMBL338449
		CHEMBL5289059
		CHEMBL594810
		CHEMBL153518
		CHEMBL4281413
		CHEMBL116595
		CHEMBL3976826
		CHEMBL4083739
		CHEMBL387265
		CHEMBL79064
		CHEMBL1958214
		CHEMBL112346
		CHEMBL39811
		CHEMBL3752139
		CHEMBL3754556
		CHEMBL3604942
		CHEMBL3586177
		CHEMBL3360602
		CHEMBL4445761
		CHEMBL4441440
		CHEMBL214868
		CHEMBL3219135
		CHEMBL259394
		CHEMBL179052
		CHEMBL4086056
		CHEMBL3628804
		CHEMBL3942999
		CHEMBL4753631
		CHEMBL3898808
		CHEMBL133023
		CHEMBL3736121
		CHEMBL2221249
		CHEMBL5076283
		CHEMBL4460381
		CHEMBL3952157
		CHEMBL3360613
		CHEMBL316764
		CHEMBL4746895
		CHEMBL4796408
		CHEMBL5291403
		CHEMBL3612589
		CHEMBL2348414
		CHEMBL3297898
		CHEMBL496174
		CHEMBL340700
		CHEMBL299672
		CHEMBL4559807
		CHEMBL4096980
		CHEMBL54784
		CHEMBL3671565
		CHEMBL3970170
		CHEMBL1945644
		CHEMBL1958023
		CHEMBL4443483
		CHEMBL4447747
		CHEMBL215365
		CHEMBL3403519
		CHEMBL4444231
		CHEMBL4741967
		CHEMBL480348
		CHEMBL1090361
		CHEMBL3968417
		CHEMBL3760023
		CHEMBL52015
		CHEMBL166255
		CHEMBL3933568
		CHEMBL277667
		CHEMBL4289682
		CHEMBL4081860
		CHEMBL265629
		CHEMBL4437709
		CHEMBL2029426
		CHEMBL4289490
		CHEMBL5187250
		CHEMBL2103842
		CHEMBL2335016
		CHEMBL4748320
		CHEMBL3955083
		CHEMBL3622665
		CHEMBL266487
		CHEMBL3954273
		CHEMBL129509
		CHEMBL402113
		CHEMBL1203940
		CHEMBL3085376
		CHEMBL4080934
		CHEMBL1934625
		CHEMBL5273197
		CHEMBL373025
		CHEMBL3699621
		CHEMBL5291481
		CHEMBL5286092
		CHEMBL3676358
		CHEMBL124533
		CHEMBL116748
		CHEMBL194349
		CHEMBL202162
		CHEMBL3986103
		CHEMBL3911340
		CHEMBL307599
		CHEMBL1172951
		CHEMBL4203804
		CHEMBL514014
		CHEMBL1934622
		CHEMBL4282879
		CHEMBL3628907
		CHEMBL3939717
		CHEMBL127367
		CHEMBL339684
		CHEMBL3628793
		CHEMBL4745877
		CHEMBL3355882
		CHEMBL411901
		CHEMBL3234742
		CHEMBL3968843
		CHEMBL4446630
		CHEMBL5189778
		CHEMBL4778894
		CHEMBL3971864
		CHEMBL3701282
		CHEMBL265367
		CHEMBL3923013
		CHEMBL2420866
		CHEMBL3233789
		CHEMBL3958507
		CHEMBL442754
		CHEMBL4238771
		CHEMBL3941823
		CHEMBL4792062
		CHEMBL3622628
		CHEMBL257814
		CHEMBL3219507
		CHEMBL4787021
		CHEMBL499344
		CHEMBL1683973
		CHEMBL246276
		CHEMBL1276179
		CHEMBL3647418
		CHEMBL166358
		CHEMBL306029
		CHEMBL578044
		CHEMBL4228176
		CHEMBL365830
		CHEMBL4443413
		CHEMBL2426281
		CHEMBL3901819
		CHEMBL3676391
		CHEMBL4474208
		CHEMBL5203385
		CHEMBL3221544
		CHEMBL3663922
		CHEMBL3604936
		CHEMBL3933130
		CHEMBL1095130
		CHEMBL4473768
		CHEMBL4164936
		CHEMBL5199341
		CHEMBL179607
		CHEMBL5090133
		CHEMBL4563980
		CHEMBL3085277
		CHEMBL3914264
		CHEMBL93423
		CHEMBL103014
		CHEMBL86921
		CHEMBL125568
		CHEMBL596957
		CHEMBL3965075
		CHEMBL3973435
		CHEMBL3087208
		CHEMBL3237936
		CHEMBL91
		CHEMBL173647
		CHEMBL4520341
		CHEMBL3092304
		CHEMBL3805461
		CHEMBL492199
		CHEMBL4758842
		CHEMBL401713
		CHEMBL172449
		CHEMBL430605
		CHEMBL4088718
		CHEMBL2283252
		CHEMBL1256432
		CHEMBL2424664
		CHEMBL348146
		CHEMBL132169
		CHEMBL3906200
		CHEMBL3739812
		CHEMBL5191674
		CHEMBL4241486
		CHEMBL473748
		CHEMBL294475
		CHEMBL3671561
		CHEMBL3893575
		CHEMBL144770
		CHEMBL171256
		CHEMBL57663
		CHEMBL2087356
		CHEMBL179923
		CHEMBL5183055
		CHEMBL2283259
		CHEMBL3647422
		CHEMBL3671523
		CHEMBL3671542
		CHEMBL1080272
		CHEMBL3975048
		CHEMBL544836
		CHEMBL166154
		CHEMBL3734877
		CHEMBL3916141
		CHEMBL460743
		CHEMBL4292351
		CHEMBL4646030
		CHEMBL474538
		CHEMBL3586185
		CHEMBL4065517
		CHEMBL3759317
		CHEMBL3814211
		CHEMBL4796130
		CHEMBL4095447
		CHEMBL1761937
		CHEMBL3977016
		CHEMBL162719
		CHEMBL3233792
		CHEMBL143805
		CHEMBL2048796
		CHEMBL3941947
		CHEMBL3360617
		CHEMBL138363
		CHEMBL5188272
		CHEMBL1203936
		CHEMBL257873
		CHEMBL4088617
		CHEMBL3671524
		CHEMBL4218154
		CHEMBL3893810
		CHEMBL305246
		CHEMBL109332
		CHEMBL598520
		CHEMBL3740923
		CHEMBL4861346
		CHEMBL3916644
		CHEMBL2325102
		CHEMBL2018768
		CHEMBL3758758
		CHEMBL1956891
		CHEMBL111222
		CHEMBL3219129
		CHEMBL535429
		CHEMBL599047
		CHEMBL4171764
		CHEMBL4206312
		CHEMBL3900264
		CHEMBL5270938
		CHEMBL3086103
		CHEMBL367754
		CHEMBL4216798
		CHEMBL4284413
		CHEMBL1821883
		CHEMBL3622644
		CHEMBL1683952
		CHEMBL3742060
		CHEMBL497803
		CHEMBL3806005
		CHEMBL210660
		CHEMBL2325093
		CHEMBL56936
		CHEMBL1812374
		CHEMBL606362
		CHEMBL1077068
		CHEMBL77524
		CHEMBL113356
		CHEMBL3805949
		CHEMBL383444
		CHEMBL56142
		CHEMBL5182712
		CHEMBL5195358
		CHEMBL111247
		CHEMBL1272325
		CHEMBL3633143
		CHEMBL247309
		CHEMBL179123
		CHEMBL3787386
		CHEMBL5181237
		CHEMBL5283216
		CHEMBL4087570
		CHEMBL422066
		CHEMBL592141
		CHEMBL4110614
		CHEMBL491083
		CHEMBL160303
		CHEMBL4538707
		CHEMBL2426383
		CHEMBL3680376
		CHEMBL2048798
		CHEMBL3774396
		CHEMBL4290750
		CHEMBL3604923
		CHEMBL2064400
		CHEMBL5201110
		CHEMBL4283823
		CHEMBL460732
		CHEMBL3409482
		CHEMBL3928176
		CHEMBL256527
		CHEMBL4747958
		CHEMBL4448107
		CHEMBL3780676
		CHEMBL4440621
		CHEMBL1093099
		CHEMBL3953464
		CHEMBL3913778
		CHEMBL360979
		CHEMBL168550
		CHEMBL3955495
		CHEMBL3234864
		CHEMBL391321
		CHEMBL3798556
		CHEMBL3966129
		CHEMBL3968956
		CHEMBL3951967
		CHEMBL3968222
		CHEMBL1928311
		CHEMBL1934327
		CHEMBL133498
		CHEMBL13608
		CHEMBL416307
		CHEMBL314029
		CHEMBL3895645
		CHEMBL4213082
		CHEMBL3805280
		CHEMBL86943
		CHEMBL1173814
		CHEMBL5174109
		CHEMBL2426288
		CHEMBL3908311
		CHEMBL4216265
		CHEMBL4786776
		CHEMBL5080676
		CHEMBL19978
		CHEMBL3813876
		CHEMBL603849
		CHEMBL4789312
		CHEMBL3960730
		CHEMBL316268
		CHEMBL442388
		CHEMBL110577
		CHEMBL4440586
		CHEMBL5204970
		CHEMBL257861
		CHEMBL12952
		CHEMBL4782898
		CHEMBL1172803
		CHEMBL1744349
		CHEMBL241918
		CHEMBL460721
		CHEMBL4098500
		CHEMBL3912598
		CHEMBL89809
		CHEMBL4062178
		CHEMBL5172236
		CHEMBL3916077
		CHEMBL269889
		CHEMBL4281367
		CHEMBL590714
		CHEMBL1910272
		CHEMBL5186362
		CHEMBL4095195
		CHEMBL304336
		CHEMBL3221557
		CHEMBL1271507
		CHEMBL3952960
		CHEMBL4751768
		CHEMBL103860
		CHEMBL4562542
		CHEMBL3397276
		CHEMBL131407
		CHEMBL4225166
		CHEMBL3133911
		CHEMBL194958
		CHEMBL2032376
		CHEMBL69964
		CHEMBL1958039
		CHEMBL508760
		CHEMBL247101
		CHEMBL3906473
		CHEMBL3325476
		CHEMBL524820
		CHEMBL2047241
		CHEMBL4747078
		CHEMBL53898
		CHEMBL258270
		CHEMBL3326099
		CHEMBL1096737
		CHEMBL2442320
		CHEMBL3612578
		CHEMBL5202863
		CHEMBL3983460
		CHEMBL1090351
		CHEMBL5181437
		CHEMBL1172603
		CHEMBL289162
		CHEMBL3233762
		CHEMBL3088224
		CHEMBL1821893
		CHEMBL1087368
		CHEMBL3699602
		CHEMBL3133909
		CHEMBL3787662
		CHEMBL250924
		CHEMBL3263961
		CHEMBL89721
		CHEMBL3944524
		CHEMBL3233770
		CHEMBL91811
		CHEMBL4868909
		CHEMBL3263378
		CHEMBL4448712
		CHEMBL77803
		CHEMBL3671559
		CHEMBL2018763
		CHEMBL5173534
		CHEMBL2018747
		CHEMBL5208369
		CHEMBL3671550
		CHEMBL5190513
		CHEMBL4069070
		CHEMBL592481
		CHEMBL177298
		CHEMBL5280531
		CHEMBL419280
		CHEMBL338944
		CHEMBL4065984
		CHEMBL3425672
		CHEMBL77782
		CHEMBL4863294
		CHEMBL4092990
		CHEMBL4174523
		CHEMBL1821866
		CHEMBL4791756
		CHEMBL4763315
		CHEMBL4463012
		CHEMBL3087201
		CHEMBL594228
		CHEMBL3416635
		CHEMBL4091569
		CHEMBL2029694
		CHEMBL4465103
		CHEMBL1830278
		CHEMBL4448162
		CHEMBL425074
		CHEMBL2029433
		CHEMBL3098316
		CHEMBL3901943
		CHEMBL5195321
		CHEMBL4225255
		CHEMBL1828877
		CHEMBL4519860
		CHEMBL2385960
		CHEMBL3221550
		CHEMBL1928946
		CHEMBL248044
		CHEMBL592710
		CHEMBL4471142
		CHEMBL3622625
		CHEMBL3612596
		CHEMBL1958026
		CHEMBL3910064
		CHEMBL461811
		CHEMBL3968039
		CHEMBL377250
		CHEMBL3758939
		CHEMBL1645466
		CHEMBL386998
		CHEMBL3921689
		CHEMBL3818970
		CHEMBL2335378
		CHEMBL3948450
		CHEMBL1243345
		CHEMBL427671
		CHEMBL3655348
		CHEMBL89940
		CHEMBL5194245
		CHEMBL5266785
		CHEMBL4209296
		CHEMBL3237937
		CHEMBL3655343
		CHEMBL5288191
		CHEMBL4062528
		CHEMBL4105530
		CHEMBL415233
		CHEMBL2048911
		CHEMBL119033
		CHEMBL424625
		CHEMBL3968968
		CHEMBL4128726
		CHEMBL203644
		CHEMBL2325089
		CHEMBL3814846
		CHEMBL3676370
		CHEMBL505970
		CHEMBL4098587
		CHEMBL3950479
		CHEMBL4071058
		CHEMBL1504817
		CHEMBL105053
		CHEMBL3937247
		CHEMBL87084
		CHEMBL282436
		CHEMBL438440
		CHEMBL5266649
		CHEMBL2316154
		CHEMBL117988
		CHEMBL45564
		CHEMBL3740614
		CHEMBL1229517
		CHEMBL3678946
		CHEMBL422292
		CHEMBL3939133
		CHEMBL4644480
		CHEMBL277430
		CHEMBL492077
		CHEMBL4473277
		CHEMBL593245
		CHEMBL4437863
		CHEMBL449114
		CHEMBL20255
		CHEMBL3353397
		CHEMBL4083467
		CHEMBL4090083
		CHEMBL5195904
		CHEMBL4227278
		CHEMBL279035
		CHEMBL123045
		CHEMBL77814
		CHEMBL93537
		CHEMBL2018879
		CHEMBL4226254
		CHEMBL3898274
		CHEMBL3344213
		CHEMBL5282557
		CHEMBL4215703
		CHEMBL5180839
		CHEMBL4855850
		CHEMBL271587
		CHEMBL5083034
		CHEMBL1630116
		CHEMBL245800
		CHEMBL4068254
		CHEMBL3754722
		CHEMBL3612582
		CHEMBL5266477
		CHEMBL3751976
		CHEMBL1774056
		CHEMBL3774578
		CHEMBL4751641
		CHEMBL247915
		CHEMBL4070640
		CHEMBL517127
		CHEMBL2376650
		CHEMBL1928309
		CHEMBL367492
		CHEMBL473141
		CHEMBL4648271
		CHEMBL4442035
		CHEMBL210444
		CHEMBL4799113
		CHEMBL597569
		CHEMBL4096207
		CHEMBL3671517
		CHEMBL5271106
		CHEMBL4211949
		CHEMBL3948809
		CHEMBL497563
		CHEMBL4228473
		CHEMBL378145
		CHEMBL171311
		CHEMBL521601
		CHEMBL3946396
		CHEMBL3741768
		CHEMBL3092321
		CHEMBL4455321
		CHEMBL4463765
		CHEMBL594339
		CHEMBL3981210
		CHEMBL1093815
		CHEMBL3961553
		CHEMBL4440012
		CHEMBL1173816
		CHEMBL2426279
		CHEMBL592860
		CHEMBL3633929
		CHEMBL338935
		CHEMBL4077608
		CHEMBL14874
		CHEMBL205676
		CHEMBL2070192
		CHEMBL118109
		CHEMBL82640
		CHEMBL1272113
		CHEMBL4536955
		CHEMBL4790485
		CHEMBL543600
		CHEMBL3909900
		CHEMBL3671494
		CHEMBL2385993
		CHEMBL538814
		CHEMBL3753623
		CHEMBL50027
		CHEMBL3092313
		CHEMBL2048903
		CHEMBL500072
		CHEMBL4586581
		CHEMBL3759649
		CHEMBL142745
		CHEMBL22978
		CHEMBL4064224
		CHEMBL3970332
		CHEMBL402149
		CHEMBL3967622
		CHEMBL427315
		CHEMBL1688861
		CHEMBL3098326
		CHEMBL3896493
		CHEMBL3894895
		CHEMBL3739771
		CHEMBL4449391
		CHEMBL3671508
		CHEMBL514566
		CHEMBL4468034
		CHEMBL86432
		CHEMBL515664
		CHEMBL3403512
		CHEMBL3676367
		CHEMBL3604915
		CHEMBL4090330
		CHEMBL4855312
		CHEMBL5170303
		CHEMBL590875
		CHEMBL4077930
		CHEMBL4285894
		CHEMBL454384
		CHEMBL4473365
		CHEMBL270921
		CHEMBL521
		CHEMBL3786220
		CHEMBL377730
		CHEMBL461781
		CHEMBL4125940
		CHEMBL4285414
		CHEMBL2347967
		CHEMBL3699604
		CHEMBL1202477
		CHEMBL2426391
		CHEMBL1761942
		CHEMBL1958220
		CHEMBL472943
		CHEMBL402339
		CHEMBL589561
		CHEMBL3912287
		CHEMBL28418
		CHEMBL5284972
		CHEMBL428534
		CHEMBL4081703
		CHEMBL3823520
		CHEMBL116547
		CHEMBL3979176
		CHEMBL3944572
		CHEMBL3899525
		CHEMBL215191
		CHEMBL3828079
		CHEMBL3932468
		CHEMBL1328065
		CHEMBL3237941
		CHEMBL4794073
		CHEMBL4519470
		CHEMBL4445015
		CHEMBL4075015
		CHEMBL4292715
		CHEMBL118321
		CHEMBL2347960
		CHEMBL3133753
		CHEMBL4873767
		CHEMBL25450
		CHEMBL1204261
		CHEMBL2316157
		CHEMBL241990
		CHEMBL3976571
		CHEMBL5191992
		CHEMBL295939
		CHEMBL4789027
		CHEMBL3962203
		CHEMBL3740802
		CHEMBL77778
		CHEMBL474267
		CHEMBL336264
		CHEMBL5079081
		CHEMBL540082
		CHEMBL5089912
		CHEMBL4098072
		CHEMBL572028
		CHEMBL15770
		CHEMBL5281434
		CHEMBL129825
		CHEMBL3944498
		CHEMBL360662
		CHEMBL4527443
		CHEMBL3098312
		CHEMBL4532034
		CHEMBL4276744
		CHEMBL278101
		CHEMBL3621220
		CHEMBL1945449
		CHEMBL3962032
		CHEMBL554
		CHEMBL479
		CHEMBL4575697
		CHEMBL4540442
		CHEMBL3775664
		CHEMBL1929557
		CHEMBL3775193
		CHEMBL166093
		CHEMBL445572
		CHEMBL3933539
		CHEMBL3985840
		CHEMBL3233783
		CHEMBL600048
		CHEMBL3671499
		CHEMBL4563873
		CHEMBL202970
		CHEMBL176019
		CHEMBL5095169
		CHEMBL4787816
		CHEMBL3759085
		CHEMBL5179320
		CHEMBL3939874
		CHEMBL337035
		CHEMBL3612586
		CHEMBL5285503
		CHEMBL83559
		CHEMBL4072410
		CHEMBL3984843
		CHEMBL189779
		CHEMBL5280555
		CHEMBL48650
		CHEMBL1204168
		CHEMBL5206400
		CHEMBL89483
		CHEMBL257478
		CHEMBL4525168
		CHEMBL3813746
		CHEMBL3309402
		CHEMBL225929
		CHEMBL1173665
		CHEMBL255438
		CHEMBL3909744
		CHEMBL2408825
		CHEMBL3357641
		CHEMBL3950023
		CHEMBL77243
		CHEMBL358092
		CHEMBL3805508
		CHEMBL3814812
		CHEMBL175556
		CHEMBL5281945
		CHEMBL3774696
		CHEMBL80155
		CHEMBL3088219
		CHEMBL91009
		CHEMBL130633
		CHEMBL4866162
		CHEMBL3622651
		CHEMBL4437599
		CHEMBL51265
		CHEMBL93783
		CHEMBL420254
		CHEMBL331307
		CHEMBL3416595
		CHEMBL589832
		CHEMBL117710
		CHEMBL4084208
		CHEMBL383965
		CHEMBL5209075
		CHEMBL3890068
		CHEMBL1928887
		CHEMBL3403515
		CHEMBL4218447
		CHEMBL1683968
		CHEMBL4744138
		CHEMBL3982014
		CHEMBL4166609
		CHEMBL4759650
		CHEMBL5265881
		CHEMBL90013
		CHEMBL474142
		CHEMBL3758376
		CHEMBL3416596
		CHEMBL303704
		CHEMBL417941
		CHEMBL5087610
		CHEMBL2385978
		CHEMBL3805039
		CHEMBL93966
		CHEMBL3937417
		CHEMBL3948661
		CHEMBL3234757
		CHEMBL5200991
		CHEMBL3977326
		CHEMBL3235202
		CHEMBL4751362
		CHEMBL3943805
		CHEMBL3416591
		CHEMBL3896927
		CHEMBL250523
		CHEMBL326811
		CHEMBL249295
		CHEMBL270696
		CHEMBL5173075
		CHEMBL1173022
		CHEMBL136102
		CHEMBL4760328
		CHEMBL270501
		CHEMBL2385982
		CHEMBL5270419
		CHEMBL3628818
		CHEMBL5282716
		CHEMBL328245
		CHEMBL306234
		CHEMBL1645467
		CHEMBL1271618
		CHEMBL4101193
		CHEMBL51573
		CHEMBL4072299
		CHEMBL131456
		CHEMBL4098967
		CHEMBL4097862
		CHEMBL2205025
		CHEMBL4514393
		CHEMBL3949197
		CHEMBL4065693
		CHEMBL3947408
		CHEMBL5185999
		CHEMBL3819120
		CHEMBL3896067
		CHEMBL211982
		CHEMBL247710
		CHEMBL2048793
		CHEMBL314146
		CHEMBL3954370
		CHEMBL3759986
		CHEMBL113985
		CHEMBL355461
		CHEMBL484108
		CHEMBL2437488
		CHEMBL4087709
		CHEMBL450109
		CHEMBL3921816
		CHEMBL77100
		CHEMBL1278149
		CHEMBL2437478
		CHEMBL2087355
		CHEMBL591897
		CHEMBL513418
		CHEMBL2437475
		CHEMBL1956886
		CHEMBL309116
		CHEMBL3676378
		CHEMBL3919927
		CHEMBL4084248
		CHEMBL3344221
		CHEMBL3671535
		CHEMBL3934461
		CHEMBL308134
		CHEMBL80164
		CHEMBL3092317
		CHEMBL81712
		CHEMBL2424807
		CHEMBL490093
		CHEMBL1203939
		CHEMBL143160
		CHEMBL4205469
		CHEMBL168533
		CHEMBL100714
		CHEMBL372246
		CHEMBL173498
		CHEMBL3622658
		CHEMBL3746268
		CHEMBL4546553
		CHEMBL149073
		CHEMBL4649261
		CHEMBL3938621
		CHEMBL2018764
		CHEMBL475599
		CHEMBL247711
		CHEMBL4789811
		CHEMBL3219513
		CHEMBL3965096
		CHEMBL3671475
		CHEMBL5178922
		CHEMBL5266759
		CHEMBL69585
		CHEMBL383030
		CHEMBL153739
		CHEMBL4450824
		CHEMBL4742081
		CHEMBL470219
		CHEMBL4785849
		CHEMBL592215
		CHEMBL3978161
		CHEMBL5206476
		CHEMBL2029440
		CHEMBL3622675
		CHEMBL5086066
		CHEMBL3671566
		CHEMBL3774609
		CHEMBL3959884
		CHEMBL5192545
		CHEMBL2425092
		CHEMBL77452
		CHEMBL1929305
		CHEMBL489306
		CHEMBL3237931
		CHEMBL3263964
		CHEMBL5184941
		CHEMBL5290503
		CHEMBL4176787
		CHEMBL175492
		CHEMBL3234752
		CHEMBL3959495
		CHEMBL1812559
		CHEMBL3930003
		CHEMBL1956897
		CHEMBL4281394
		CHEMBL110055
		CHEMBL141884
		CHEMBL3916953
		CHEMBL72976
		CHEMBL2064373
		CHEMBL128001
		CHEMBL4112924
		CHEMBL129989
		CHEMBL4557772
		CHEMBL2408045
		CHEMBL1821876
		CHEMBL4079393
		CHEMBL271334
		CHEMBL206347
		CHEMBL5189114
		CHEMBL1683953
		CHEMBL313578
		CHEMBL5270334
		CHEMBL2047022
		CHEMBL2018880
		CHEMBL2070197
		CHEMBL126483
		CHEMBL193643
		CHEMBL4553685
		CHEMBL410635
		CHEMBL5086894
		CHEMBL255866
		CHEMBL566559
		CHEMBL4130016
		CHEMBL338215
		CHEMBL3676386
		CHEMBL4745935
		CHEMBL1095761
		CHEMBL3357652
		CHEMBL2018753
		CHEMBL4279008
		CHEMBL3986506
		CHEMBL3297895
		CHEMBL3416619
		CHEMBL4635399
		CHEMBL4637355
		CHEMBL1914655
		CHEMBL1928960
		CHEMBL3739527
		CHEMBL493428
		CHEMBL125983
		CHEMBL461113
		CHEMBL3903249
		CHEMBL5179495
		CHEMBL4591886
		CHEMBL4175045
		CHEMBL3133903
		CHEMBL455328
		CHEMBL1958218
		CHEMBL1944925
		CHEMBL4646638
		CHEMBL86480
		CHEMBL79060
		CHEMBL1928709
		CHEMBL3663934
		CHEMBL4093642
		CHEMBL3913719
		CHEMBL2018774
		CHEMBL151593
		CHEMBL4098507
		CHEMBL246493
		CHEMBL359630
		CHEMBL3945421
		CHEMBL3914227
		CHEMBL2048907
		CHEMBL3746387
		CHEMBL1947123
		CHEMBL220037
		CHEMBL5190294
		CHEMBL3973285
		CHEMBL4638857
		CHEMBL4247474
		CHEMBL4531109
		CHEMBL3680375
		CHEMBL507714
		CHEMBL3944957
		CHEMBL3893822
		CHEMBL3952214
		CHEMBL4103912
		CHEMBL4450061
		CHEMBL4852822
		CHEMBL258694
		CHEMBL455434
		CHEMBL3937659
		CHEMBL4102179
		CHEMBL281467
		CHEMBL3902796
		CHEMBL3416626
		CHEMBL4288374
		CHEMBL141175
		CHEMBL133024
		CHEMBL4290568
		CHEMBL2335017
		CHEMBL259395
		CHEMBL4798434
		CHEMBL514938
		CHEMBL379093
		CHEMBL3676350
		CHEMBL3655352
		CHEMBL424093
		CHEMBL3586176
		CHEMBL4210100
		CHEMBL168330
		CHEMBL3895411
		CHEMBL3813979
		CHEMBL1828871
		CHEMBL1171822
		CHEMBL3671507
		CHEMBL4110258
		CHEMBL4104875
		CHEMBL212954
		CHEMBL3963200
		CHEMBL542484
		CHEMBL69106
		CHEMBL54788
		CHEMBL4794670
		CHEMBL3910915
		CHEMBL3775393
		CHEMBL592708
		CHEMBL399736
		CHEMBL3353409
		CHEMBL2348418
		CHEMBL5082149
		CHEMBL4571122
		CHEMBL3414594
		CHEMBL2448067
		CHEMBL305695
		CHEMBL3909626
		CHEMBL3759815
		CHEMBL4206166
		CHEMBL1172843
		CHEMBL2385975
		CHEMBL1172980
		CHEMBL3676343
		CHEMBL4795574
		CHEMBL3416605
		CHEMBL4207984
		CHEMBL283682
		CHEMBL277039
		CHEMBL453438
		CHEMBL2047250
		CHEMBL363815
		CHEMBL3425662
		CHEMBL3960016
		CHEMBL52765
		CHEMBL489148
		CHEMBL507821
		CHEMBL92086
		CHEMBL3633939
		CHEMBL317925
		CHEMBL1276893
		CHEMBL31118
		CHEMBL3325471
		CHEMBL195204
		CHEMBL4168473
		CHEMBL330668
		CHEMBL3961417
		CHEMBL3985254
		CHEMBL1077086
		CHEMBL381541
		CHEMBL4209588
		CHEMBL1945647
		CHEMBL3671575
		CHEMBL408565
		CHEMBL4548960
		CHEMBL3967962
		CHEMBL3344212
		CHEMBL127223
		CHEMBL324439
		CHEMBL1091613
		CHEMBL4470529
		CHEMBL336113
		CHEMBL5272404
		CHEMBL4283517
		CHEMBL466614
		CHEMBL3355874
		CHEMBL3263967
		CHEMBL5220529
		CHEMBL143968
		CHEMBL2018745
		CHEMBL593987
		CHEMBL5286373
		CHEMBL4225191
		CHEMBL2047246
		CHEMBL5273342
		CHEMBL4202413
		CHEMBL4759127
		CHEMBL212201
		CHEMBL66063
		CHEMBL53831
		CHEMBL5085143
		CHEMBL2205027
		CHEMBL249509
		CHEMBL2031300
		CHEMBL4873830
		CHEMBL3759724
		CHEMBL1830260
		CHEMBL3898690
		CHEMBL4558528
		CHEMBL5275348
		CHEMBL3968030
		CHEMBL3353404
		CHEMBL152905
		CHEMBL299622
		CHEMBL3917026
		CHEMBL4227552
		CHEMBL598163
		CHEMBL4161938
		CHEMBL3904205
		CHEMBL1272276
		CHEMBL516487
		CHEMBL281990
		CHEMBL165547
		CHEMBL3909461
		CHEMBL4293734
		CHEMBL3928180
		CHEMBL51854
		CHEMBL5276304
		CHEMBL5207949
		CHEMBL591051
		CHEMBL3676360
		CHEMBL1760057
		CHEMBL3133898
		CHEMBL1958030
		CHEMBL1821862
		CHEMBL179074
		CHEMBL2437464
		CHEMBL4293126
		CHEMBL142200
		CHEMBL5273533
		CHEMBL381080
		CHEMBL3989868
		CHEMBL504173
		CHEMBL3671489
		CHEMBL3985754
		CHEMBL3943734
		CHEMBL3753235
		CHEMBL4852664
		CHEMBL3133906
		CHEMBL3892811
		CHEMBL3699583
		CHEMBL3982002
		CHEMBL3639984
		CHEMBL1914662
		CHEMBL333851
		CHEMBL594320
		CHEMBL4740646
		CHEMBL5203118
		CHEMBL1204305
		CHEMBL2425086
		CHEMBL5085136
		CHEMBL4780286
		CHEMBL5286853
		CHEMBL293749
		CHEMBL3806066
		CHEMBL4645726
		CHEMBL3219508
		CHEMBL4778698
		CHEMBL163188
		CHEMBL3972249
		CHEMBL165630
		CHEMBL4783428
		CHEMBL483234
		CHEMBL3805177
		CHEMBL3416631
		CHEMBL519693
		CHEMBL4066951
		CHEMBL255291
		CHEMBL3798887
		CHEMBL3931393
		CHEMBL2031313
		CHEMBL1172781
		CHEMBL195903
		CHEMBL544833
		CHEMBL3633145
		CHEMBL210502
		CHEMBL130116
		CHEMBL3963196
		CHEMBL4288761
		CHEMBL2425083
		CHEMBL3956925
		CHEMBL1198370
		CHEMBL5175924
		CHEMBL49350
		CHEMBL3969511
		CHEMBL427832
		CHEMBL3622648
		CHEMBL1204199
		CHEMBL5200553
		CHEMBL1812566
		CHEMBL165495
		CHEMBL3764279
		CHEMBL178573
		CHEMBL514771
		CHEMBL5172587
		CHEMBL2325097
		CHEMBL1172419
		CHEMBL3671500
		CHEMBL53310
		CHEMBL3221261
		CHEMBL5275784
		CHEMBL2148044
		CHEMBL5174232
		CHEMBL1821872
		CHEMBL2262408
		CHEMBL3219125
		CHEMBL1630112
		CHEMBL56502
		CHEMBL447365
		CHEMBL1094423
		CHEMBL76904
		CHEMBL1821892
		CHEMBL3910297
		CHEMBL4856592
		CHEMBL3092303
		CHEMBL251291
		CHEMBL5271978
		CHEMBL3926128
		CHEMBL3932286
		CHEMBL4790553
		CHEMBL312818
		CHEMBL3622637
		CHEMBL362232
		CHEMBL248393
		CHEMBL4445843
		CHEMBL3699593
		CHEMBL2031310
		CHEMBL5077901
